Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;words
Orpheus, a renowned musician, had gone down to the underworld to reclaim his beloved Eurydice but lost her again when he turned back, forgetting she was still in darkness. Overwhelmed with grief, Orpheus abandoned his craft, and rumors spread about his voice being taken by a god or lost due to sadness. Refusing offers from Dionysus's followers, the Maenads, and the god himself, Orpheus found solace in Apollo and his mother Calliope. However, when he rejected Dionysus's advances, the god ordered the Maenads to kill him, and they tore Orpheus apart. His remains were thrown into a river and eventually reunited with his wife Eurydice in Elysium, where they sang together once more.;False positive;Summary;Eurydice is already dead! We know that, but the story does not report any evidences of her death.;;natural causes or unknown;0;1;0;0;;Eurydice;0;1;0;0;;;0;0;0;1;Incorrect;Errors but no TPs.;;;400
In a city founded by Wisdom, also known as Athena, a young girl joined her temple and grew into a beautiful woman, capturing the hearts of many, including Athena's. However, their love was threatened by Sea, who sought to claim the young woman for himself, sparking a rivalry between Athena and Sea. After a series of events, Athena transformed the young woman, Medusa, into a deadly yet beautiful being with impenetrable skin, venomous teeth, and the power to turn men to stone. Athena protected Medusa by taking her to a secret beach, but their happiness was short-lived as Thunder's son, Perseus, eventually beheaded Medusa with Athena's own shield, leading to her demise. Athena was left heartbroken, cursing Thunder and his son for Medusa's death, and vowing never to help any of Thunder's children again.;Generic character death;Summary;;petrification;;0;0;1;0;many men;;0;0;1;0;Medusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;1154
In a city founded by Wisdom, also known as Athena, a young girl joined her temple and grew into a beautiful woman, capturing the hearts of many, including Athena's. However, their love was threatened by Sea, who sought to claim the young woman for himself, sparking a rivalry between Athena and Sea. After a series of events, Athena transformed the young woman, Medusa, into a deadly yet beautiful being with impenetrable skin, venomous teeth, and the power to turn men to stone. Athena protected Medusa by taking her to a secret beach, but their happiness was short-lived as Thunder's son, Perseus, eventually beheaded Medusa with Athena's own shield, leading to her demise. Athena was left heartbroken, cursing Thunder and his son for Medusa's death, and vowing never to help any of Thunder's children again.;False positive;Summary;;slaying;beheaded;0;1;1;0;Medusa;Medusa;1;0;0;0;thunder's son;Perseus;0;1;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;narrator;third;1154
Zeus, fearing his wife Hera's jealousy, tries to dissuade Semele from asking for a boon that will grant her immortality and their unborn son greatness. However, Semele is resolute, having been manipulated by an old crone who told her exactly how to get Zeus to swear on the River Styx and grant her wish. Zeus ultimately relents, but his divine power proves too much for Semele, killing her. He then rescues their unborn son by cutting him out of Semele's womb and sewing him into his own scrotum, where he will be nourished until his second birth. This act causes immense pain to Zeus, leading to earthquakes, tsunamis, and a thunderous downpour, but he endures it to ensure the child's survival and to spite Hera.;False positive;Summary;;manipulation, intercourse, struck by lightning ;Divine power;0;1;1;0;Semele;Semele;1;0;0;0;Zeus;Zeus;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;third;805
Odysseus stands before Zeus, who has presented him with an impossible choice: save his own life or the lives of his crew and men. Odysseus is torn between returning home to his family and saving his loyal companions. Despite his initial hesitation, he ultimately decides to choose his men's fate over his own. His decision is met with a mixture of emotions from his men, including Eurylochus, who understands the gravity of the situation. Zeus seems entertained by Odysseus' predicament and disappears after declaring that Odysseus will need luck in his future endeavors.;Generic character death;Summary;;drowning/death by seamonster;;0;0;1;0;unnamed;;0;0;0;1;Scylla;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;third;5134
Odysseus stands before Zeus, who has presented him with an impossible choice: save his own life or the lives of his crew and men. Odysseus is torn between returning home to his family and saving his loyal companions. Despite his initial hesitation, he ultimately decides to choose his men's fate over his own. His decision is met with a mixture of emotions from his men, including Eurylochus, who understands the gravity of the situation. Zeus seems entertained by Odysseus' predicament and disappears after declaring that Odysseus will need luck in his future endeavors.;False negative;Summary;;self-sacrifice;;0;0;1;0;Demetrius;;0;0;1;0;Scylla;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;5134
Odysseus stands before Zeus, who has presented him with an impossible choice: save his own life or the lives of his crew and men. Odysseus is torn between returning home to his family and saving his loyal companions. Despite his initial hesitation, he ultimately decides to choose his men's fate over his own. His decision is met with a mixture of emotions from his men, including Eurylochus, who understands the gravity of the situation. Zeus seems entertained by Odysseus' predicament and disappears after declaring that Odysseus will need luck in his future endeavors.;Generic character death;Summary;;self-sacrifice;;0;0;1;0;unnamed;;0;0;0;1;Scylla;;0;0;1;0;Incorrect;Errors but no TPs.;direct speech;third;5134
Orpheus offers his lyre, made by Apollo, to Hades in exchange for Eurydice's soul, but Hades declines, stating that one needs a soul for a soul. Orpheus agrees to trade his own soul for hers, and after a tense moment, Hades accepts the deal. With a click of his fingers, Eurydice is sent back to earth, body and soul. Orpheus's physical form disappears, and he becomes a trophy for Hades, but he is content with being able to play his lyre and make music in the underworld.;False negative;Question Answering;Perpetrator is not found;snake bite;natural causes (implied);0;1;1;0;Eurydice;Eurydice;1;0;0;0;Apollo;;0;0;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;direct speech;first;5430
Orpheus offers his lyre, made by Apollo, to Hades in exchange for Eurydice's soul, but Hades declines, stating that one needs a soul for a soul. Orpheus agrees to trade his own soul for hers, and after a tense moment, Hades accepts the deal. With a click of his fingers, Eurydice is sent back to earth, body and soul. Orpheus's physical form disappears, and he becomes a trophy for Hades, but he is content with being able to play his lyre and make music in the underworld.;;;;self-sacrifice;sacrifice/trade;1;0;0;0;Orpheus;Orpheus;1;0;0;0;Hades;Hades;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;first;5430
Apollo, son of Zeus, runs after Hyacinthus as Zephyrus lays a bet with him, using the west wind to carry a discus towards Hyacinthus. Apollo tries to catch up but falls due to the wind's interference. As he stands up and grabs Hyacinthus' hand, a prophecy is fulfilled, and the discus hits Hyacinthus, mortally wounding him. Apollo uses his healing powers to try and save him but fails, and Hyacinthus dies in his arms. As Apollo mourns, a flower blooms from his tears, and Hyacinthus sinks into the ground, surrounded by purple flowers.;False negative;Summary;;snake bite;;0;0;1;0;Artemis;;0;0;1;0;Hera;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;4072
Apollo, son of Zeus, runs after Hyacinthus as Zephyrus lays a bet with him, using the west wind to carry a discus towards Hyacinthus. Apollo tries to catch up but falls due to the wind's interference. As he stands up and grabs Hyacinthus' hand, a prophecy is fulfilled, and the discus hits Hyacinthus, mortally wounding him. Apollo uses his healing powers to try and save him but fails, and Hyacinthus dies in his arms. As Apollo mourns, a flower blooms from his tears, and Hyacinthus sinks into the ground, surrounded by purple flowers.;False negative;Summary;;unspecified;;0;0;0;1;Leto;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;first;4072
Apollo, son of Zeus, runs after Hyacinthus as Zephyrus lays a bet with him, using the west wind to carry a discus towards Hyacinthus. Apollo tries to catch up but falls due to the wind's interference. As he stands up and grabs Hyacinthus' hand, a prophecy is fulfilled, and the discus hits Hyacinthus, mortally wounding him. Apollo uses his healing powers to try and save him but fails, and Hyacinthus dies in his arms. As Apollo mourns, a flower blooms from his tears, and Hyacinthus sinks into the ground, surrounded by purple flowers.;;;;discus;Discus hit;1;0;0;0;Hyacinthus;Hyacinthus;1;0;0;0;Zephyrus;Apollo/Zephyrus;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;first;4072
