work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
48677368;FNmin;SUM;Heroides;narrator;first;Hecuba;;0;0;1;0;a man;;0;0;1;0;sacrifice;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;All three elements have FP or FN.;3300
48848398;FPFNmaj;KE;They Call Her Cassandra;narrator;third;Riliane/Cassandra;Riliane;1;0;0;0;---;;0;0;0;1;suicide;jumping;0;1;1;0;Riliane, a young princess with prophetic visions, is ostracized for her ability to foresee future events, which are dismissed as madness or nightmares. Her favorite myth, that of Cassandra, resonates deeply with her as she faces similar skepticism and isolation. Despite her visions saving her life multiple times, she is shamed and marginalized, eventually betrothed to limit her power. When her mother dies, Riliane mourns not the queen but her lost future and the estrangement of her brother. She sees the ministry's corruption leading to war and her own downfall, realizing her fate mirrors Cassandra's. During a revolution, she stands on a balcony, contemplating her willingness to endure further suffering, and ultimately jumps to her death, identifying with Cassandra's tragic end.;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;679
48848398;;;They Call Her Cassandra;indirect thought;third;Riliane's mother;queen;1;0;0;0;---;;0;0;0;1;unspecified;;0;0;0;1;Riliane, a young princess with prophetic visions, is ostracized for her ability to foresee future events, which are dismissed as madness or nightmares. Her favorite myth, that of Cassandra, resonates deeply with her as she faces similar skepticism and isolation. Despite her visions saving her life multiple times, she is shamed and marginalized, eventually betrothed to limit her power. When her mother dies, Riliane mourns not the queen but her lost future and the estrangement of her brother. She sees the ministry's corruption leading to war and her own downfall, realizing her fate mirrors Cassandra's. During a revolution, she stands on a balcony, contemplating her willingness to endure further suffering, and ultimately jumps to her death, identifying with Cassandra's tragic end.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;679
48848398;FNmaj;SUM;They Call Her Cassandra;narrator;third;Riliane/Cassandra;;0;0;1;0;unspecified;;0;0;0;1;beheading;;0;0;1;0;Riliane, a young princess with prophetic visions, is ostracized for her ability to foresee future events, which are dismissed as madness or nightmares. Her favorite myth, that of Cassandra, resonates deeply with her as she faces similar skepticism and isolation. Despite her visions saving her life multiple times, she is shamed and marginalized, eventually betrothed to limit her power. When her mother dies, Riliane mourns not the queen but her lost future and the estrangement of her brother. She sees the ministry's corruption leading to war and her own downfall, realizing her fate mirrors Cassandra's. During a revolution, she stands on a balcony, contemplating her willingness to endure further suffering, and ultimately jumps to her death, identifying with Cassandra's tragic end.;Incorrect;Errors but no TPs.;679
48848398;FNmin;KE;They Call Her Cassandra;narrator;third;people;;0;0;1;0;---;;0;0;0;1;war;;0;0;1;0;Riliane, a young princess with prophetic visions, is ostracized for her ability to foresee future events, which are dismissed as madness or nightmares. Her favorite myth, that of Cassandra, resonates deeply with her as she faces similar skepticism and isolation. Despite her visions saving her life multiple times, she is shamed and marginalized, eventually betrothed to limit her power. When her mother dies, Riliane mourns not the queen but her lost future and the estrangement of her brother. She sees the ministry's corruption leading to war and her own downfall, realizing her fate mirrors Cassandra's. During a revolution, she stands on a balcony, contemplating her willingness to endure further suffering, and ultimately jumps to her death, identifying with Cassandra's tragic end.;Incorrect;Errors but no TPs.;679
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Polyxena;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Deiphobus;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Cassandra;;0;0;1;0;Agamemnon's wife;;0;0;1;0;slaying;;0;0;1;0;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;All three elements have FP or FN.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Coroebus;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Hector;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Creusa;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Priam;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Troilus;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
49531849;FNmaj;SUM;Loved by the Sun;narrator;first;Polydorus;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, a Trojan princess now enslaved, recounts her traumatic experiences after the fall of Troy. She reflects on being repeatedly assaulted by Agamemnon, who fears her wrath and the prophecy of his eventual doom. On a stormy sea voyage, she falls and injures herself, prompting Agamemnon to carry her below deck. Despite his attempts at intimacy, Cassandra remains emotionally detached, thinking of her destroyed city and deceased family. She contemplates her lost freedom, the futility of her prophecies, and the inevitable fall of Mycenae, as she endures Agamemnon's advances in silence, her spirit crushed but her memories of Troy enduring.;Incorrect;Errors but no TPs.;1686
